Movement_ID,Date_Record_ID,Port_Record_ID,Ship_Record_ID,Container_ID,Movement_Type,Status,Movement_Time_Min,Dwell_Time_Hours,Customs_Delay_Hours
MV00310,DR06274,PR00002,SR03061,CONT09819,Transshipment,Customs Hold,72,49.4,14.4
MV00311,DR06166,PR00004,SR08820,CONT02658,Transshipment,In Yard,60,43.2,0.0
MV00312,DR03455,PR00006,SR09628,CONT01565,Export,Gate Out,26,46.4,0.0
MV00313,DR05135,PR00003,SR04516,CONT08533,Import,Loaded,103,20.7,0.0
MV00314,DR00330,PR00005,SR00809,CONT05864,Import,In Yard,76,63.6,0.0
MV00315,DR06125,PR00003,SR01994,CONT08949,Export,In Yard,63,44.5,5.5
MV00316,DR04299,PR00004,SR07298,CONT00219,Import,Loaded,140,53.8,0.0
MV00317,DR09297,PR00005,SR08421,CONT03096,Import,Gate Out,60,34.4,0.0
MV00318,DR01240,PR00001,SR04779,CONT09534,Import,In Yard,69,29.5,4.5
MV00319,DR09166,PR00003,SR00643,CONT09133,Transshipment,Discharged,112,55.4,0.0
MV00320,DR01507,PR00001,SR09245,CONT09687,Import,In Yard,110,58.3,0.0
MV00321,DR00740,PR00005,SR07943,CONT00223,Export,In Yard,67,62.4,0.0
MV00322,DR07602,PR00004,SR00455,CONT04510,Transshipment,Discharged,92,30.9,0.0
MV00323,DR00459,PR00002,SR07339,CONT06257,Export,Discharged,51,33.4,0.0
MV00324,DR00775,PR00001,SR06860,CONT03320,Import,In Yard,86,12.8,0.0
MV00325,DR06111,PR00007,SR01434,CONT08546,Export,Loaded,94,15.0,0.0
MV00326,DR04603,PR00002,SR04383,CONT06288,Export,In Yard,70,46.3,0.0
MV00327,DR03674,PR00002,SR09507,CONT00816,Import,Gate Out,85,30.4,0.0
MV00328,DR03271,PR00001,SR00095,CONT07751,Export,In Yard,60,14.3,0.0
MV00329,DR08023,PR00004,SR05529,CONT06931,Import,Loaded,59,23.4,4.5
MV00330,DR09791,PR00002,SR04231,CONT09317,Export,Gate Out,35,40.0,0.0
MV00331,DR07850,PR00006,SR05521,CONT09262,Transshipment,Loaded,97,56.5,0.0
MV00332,DR00218,PR00005,SR04573,CONT04193,Export,Discharged,129,30.7,0.0
MV00333,DR05497,PR00001,SR00134,CONT00388,Transshipment,Loaded,98,60.1,0.0
MV00334,DR04551,PR00004,SR07320,CONT04043,Import,Discharged,112,41.5,0.0
MV00335,DR03426,PR00002,SR09957,CONT04538,Export,Gate Out,50,45.1,0.0
MV00336,DR06992,PR00001,SR06556,CONT05080,Export,Discharged,96,44.5,0.0
MV00337,DR04984,PR00004,SR09665,CONT05825,Import,Customs Hold,105,50.3,14.1
MV00338,DR09431,PR00002,SR07164,CONT02015,Transshipment,Loaded,110,35.3,0.0
MV00339,DR05702,PR00006,SR08053,CONT08676,Transshipment,Loaded,102,43.2,0.0
MV00340,DR03154,PR00004,SR07393,CONT00119,Import,Loaded,64,44.0,0.0
MV00341,DR09385,PR00002,SR00925,CONT06997,Export,Gate Out,66,36.9,0.0
MV00342,DR06345,PR00007,SR05560,CONT08691,Import,Loaded,111,50.3,0.0
MV00343,DR07261,PR00004,SR00656,CONT00364,Import,Gate Out,95,64.8,0.0
MV00344,DR02556,PR00001,SR06946,CONT04432,Import,Discharged,71,31.9,0.0
MV00345,DR02251,PR00003,SR02686,CONT02947,Export,In Yard,60,55.5,0.0
MV00346,DR06297,PR00007,SR05296,CONT06903,Import,Gate Out,109,52.3,0.0
MV00347,DR02814,PR00003,SR09070,CONT07685,Import,Discharged,126,67.5,0.0
MV00348,DR00875,PR00003,SR05280,CONT07762,Transshipment,Customs Hold,74,20.7,18.0
MV00349,DR04172,PR00003,SR01789,CONT03282,Export,Loaded,84,55.9,0.0
MV00350,DR02862,PR00002,SR08966,CONT03935,Export,In Yard,82,30.6,0.0
MV00351,DR09289,PR00001,SR08197,CONT09990,Import,Gate Out,114,71.5,0.0
MV00352,DR04443,PR00004,SR00260,CONT03868,Import,In Yard,86,52.2,0.0
MV00353,DR03693,PR00006,SR04928,CONT07882,Export,In Yard,101,56.6,0.0
MV00354,DR00602,PR00005,SR09208,CONT09788,Import,Discharged,107,37.9,0.0
MV00355,DR06378,PR00001,SR05320,CONT01504,Import,In Yard,76,48.8,4.9
MV00356,DR01954,PR00003,SR08987,CONT08173,Transshipment,In Yard,72,55.8,0.0
MV00357,DR07076,PR00001,SR03312,CONT01525,Import,Loaded,65,38.1,0.0
MV00358,DR01055,PR00002,SR07220,CONT07528,Export,Discharged,73,47.4,0.0
MV00359,DR07011,PR00004,SR06368,CONT03861,Export,Loaded,62,5.0,0.0
MV00360,DR09452,PR00002,SR08370,CONT01407,Import,Loaded,72,35.1,0.0
MV00361,DR09405,PR00006,SR06968,CONT07658,Export,Gate Out,92,49.8,0.0
MV00362,DR05121,PR00003,SR00394,CONT02388,Import,In Yard,105,55.5,0.0
MV00363,DR03031,PR00004,SR05379,CONT08830,Import,In Yard,110,55.1,0.0
MV00364,DR05872,PR00006,SR05553,CONT09553,Import,Gate Out,110,46.2,0.0
MV00365,DR07767,PR00005,SR07922,CONT09031,Import,Gate Out,82,44.9,0.0
MV00366,DR08184,PR00006,SR03887,CONT04446,Export,Loaded,147,54.8,0.0
MV00367,DR00669,PR00006,SR07486,CONT04866,Transshipment,In Yard,77,58.5,0.0
MV00368,DR03432,PR00004,SR06102,CONT00426,Export,Gate Out,34,48.1,0.0
MV00369,DR05031,PR00002,SR05684,CONT05933,Import,In Yard,53,37.5,0.0
MV00370,DR01003,PR00002,SR03148,CONT08351,Transshipment,Discharged,39,68.6,1.6
MV00371,DR05898,PR00006,SR03580,CONT02960,Export,Loaded,81,52.5,0.0
MV00372,DR01690,PR00001,SR07111,CONT00369,Import,In Yard,64,36.8,0.0
MV00373,DR01436,PR00007,SR00160,CONT01756,Import,Gate Out,53,72.2,3.0
MV00374,DR06879,PR00002,SR05284,CONT03673,Import,Gate Out,104,63.4,0.0
MV00375,DR06658,PR00005,SR09031,CONT07366,Import,Loaded,124,61.2,0.0
MV00376,DR09474,PR00002,SR00849,CONT03678,Export,In Yard,64,27.8,0.0
MV00377,DR09709,PR00007,SR09416,CONT07634,Import,Discharged,103,48.5,0.0
MV00378,DR04502,PR00001,SR07455,CONT03155,Transshipment,In Yard,42,42.7,0.0
MV00379,DR06936,PR00002,SR07077,CONT01074,Export,Loaded,64,66.9,0.0
MV00380,DR03083,PR00006,SR03352,CONT07622,Import,Loaded,87,81.8,0.0
MV00381,DR05120,PR00002,SR06437,CONT05918,Transshipment,In Yard,54,27.7,0.0
MV00382,DR08815,PR00002,SR07598,CONT01495,Export,Loaded,89,58.6,0.0
MV00383,DR02990,PR00006,SR06089,CONT06565,Import,Discharged,96,38.9,0.0
MV00384,DR03973,PR00006,SR06672,CONT01525,Import,Discharged,94,39.9,0.0
MV00385,DR01365,PR00001,SR02133,CONT06452,Export,Discharged,106,30.7,0.0
MV00386,DR01292,PR00004,SR09401,CONT04540,Export,In Yard,86,64.2,0.0
MV00387,DR07893,PR00002,SR03236,CONT04859,Export,In Yard,59,40.6,0.0
MV00388,DR02584,PR00002,SR07384,CONT09607,Export,In Yard,88,45.3,0.0
MV00389,DR05901,PR00004,SR08061,CONT07060,Export,Loaded,83,49.1,0.0
MV00390,DR07807,PR00001,SR02054,CONT00555,Export,Gate Out,76,38.9,0.0
MV00391,DR03672,PR00003,SR05395,CONT04979,Export,Loaded,92,46.3,0.0
MV00392,DR08624,PR00002,SR02669,CONT08085,Export,Loaded,135,38.6,0.0
MV00393,DR08916,PR00006,SR00659,CONT03837,Import,Discharged,70,23.6,0.0
MV00394,DR07911,PR00004,SR09086,CONT09632,Export,Customs Hold,47,21.2,11.0
MV00395,DR05712,PR00002,SR06708,CONT01678,Import,Discharged,89,20.6,0.0
MV00396,DR09843,PR00007,SR02462,CONT00086,Export,In Yard,96,53.5,5.6
MV00397,DR07374,PR00006,SR04451,CONT08620,Import,Discharged,130,42.9,2.1
MV00398,DR01335,PR00002,SR05576,CONT02223,Export,In Yard,110,56.2,0.0
MV00399,DR06613,PR00007,SR01591,CONT09939,Import,Loaded,104,46.1,0.0
MV00400,DR04911,PR00002,SR06838,CONT00563,Export,In Yard,94,21.6,0.0
MV00401,DR01960,PR00002,SR04673,CONT07429,Import,Gate Out,109,40.2,0.0
MV00402,DR06603,PR00003,SR01027,CONT05472,Transshipment,In Yard,80,17.4,0.0
MV00403,DR09970,PR00001,SR05146,CONT09770,Import,Customs Hold,101,31.1,16.9
MV00404,DR09768,PR00005,SR01686,CONT09534,Export,In Yard,101,43.6,0.0
MV00405,DR06733,PR00004,SR06158,CONT07601,Export,Discharged,69,28.2,0.0
MV00406,DR09485,PR00006,SR06162,CONT08367,Import,Loaded,117,70.0,0.0
MV00407,DR04024,PR00002,SR09078,CONT05942,Export,Gate Out,55,51.2,0.0
MV00408,DR03572,PR00001,SR05489,CONT06112,Transshipment,Discharged,76,35.7,0.0
MV00409,DR06314,PR00002,SR04044,CONT05988,Export,Gate Out,87,62.0,0.0
MV00410,DR08886,PR00001,SR00303,CONT09428,Transshipment,Discharged,95,29.3,1.8
MV00411,DR01699,PR00007,SR05395,CONT00417,Import,Gate Out,53,38.7,0.0
MV00412,DR05153,PR00005,SR07139,CONT04619,Transshipment,Loaded,83,57.1,0.0
MV00413,DR08734,PR00006,SR09053,CONT00351,Export,Gate Out,59,27.0,0.0
MV00414,DR00964,PR00005,SR00612,CONT09838,Export,Gate Out,47,54.9,0.0
MV00415,DR01417,PR00002,SR03274,CONT02737,Export,Loaded,93,43.3,0.0
MV00416,DR00582,PR00001,SR07466,CONT02037,Export,In Yard,36,43.6,0.0
MV00417,DR07634,PR00003,SR00964,CONT09545,Export,Loaded,74,72.4,0.0
MV00418,DR09992,PR00006,SR01851,CONT07985,Export,In Yard,94,49.4,0.0
MV00419,DR05124,PR00002,SR05557,CONT01712,Import,Discharged,52,37.1,0.0
MV00420,DR09420,PR00001,SR05264,CONT00705,Export,Discharged,64,18.5,0.0
MV00421,DR09551,PR00004,SR01561,CONT08974,Import,Gate Out,94,51.2,0.0
MV00422,DR06321,PR00002,SR06352,CONT00039,Export,In Yard,77,29.3,0.0
MV00423,DR08174,PR00004,SR05678,CONT05780,Export,In Yard,75,42.9,0.0
MV00424,DR06999,PR00001,SR02646,CONT04979,Import,Loaded,80,31.8,0.0
MV00425,DR03016,PR00003,SR03277,CONT06109,Import,In Yard,82,55.4,0.0
MV00426,DR05842,PR00003,SR03778,CONT07895,Import,Customs Hold,67,24.1,9.7
MV00427,DR00333,PR00006,SR04227,CONT08983,Export,In Yard,86,44.3,0.0
MV00428,DR07955,PR00005,SR05520,CONT00473,Import,In Yard,113,32.5,0.0
MV00429,DR00043,PR00001,SR01979,CONT06044,Import,Loaded,34,12.6,0.0
MV00430,DR02829,PR00006,SR08127,CONT07931,Import,Discharged,93,45.1,0.0
MV00431,DR01530,PR00006,SR02272,CONT09878,Import,In Yard,106,49.5,0.0
MV00432,DR02493,PR00004,SR06249,CONT09334,Import,In Yard,102,34.4,0.0
MV00433,DR00996,PR00007,SR07155,CONT00028,Import,In Yard,69,44.8,0.0
MV00434,DR05014,PR00006,SR03140,CONT00407,Export,In Yard,98,44.8,0.0
MV00435,DR01030,PR00002,SR00882,CONT02185,Export,Gate Out,84,28.0,0.0
MV00436,DR02040,PR00003,SR03776,CONT00803,Transshipment,Gate Out,54,44.2,0.0
MV00437,DR04049,PR00002,SR06428,CONT00242,Import,Gate Out,75,29.0,0.0
MV00438,DR05171,PR00003,SR05917,CONT08196,Import,Loaded,70,41.9,0.0
MV00439,DR08672,PR00007,SR00508,CONT04543,Import,Discharged,53,24.0,0.0
MV00440,DR09556,PR00004,SR05288,CONT01576,Export,Gate Out,83,48.3,0.0
MV00441,DR06163,PR00002,SR04117,CONT07698,Import,Discharged,64,47.6,0.0
MV00442,DR03072,PR00007,SR09700,CONT01595,Import,Loaded,103,57.6,0.0
MV00443,DR00706,PR00005,SR07009,CONT05701,Export,Discharged,79,53.6,0.0
MV00444,DR06033,PR00002,SR05496,CONT05275,Import,Gate Out,96,53.9,0.0
MV00445,DR07859,PR00007,SR01996,CONT06411,Export,In Yard,88,54.9,0.0
MV00446,DR08979,PR00002,SR03015,CONT06074,Export,Loaded,110,54.5,0.0
MV00447,DR04782,PR00003,SR04090,CONT05119,Export,In Yard,96,42.1,0.0
MV00448,DR05719,PR00003,SR09628,CONT02892,Import,Discharged,115,51.8,0.0
MV00449,DR07174,PR00007,SR00934,CONT07866,Import,In Yard,134,53.3,0.0
MV00450,DR01045,PR00002,SR09935,CONT05335,Export,Gate Out,74,69.6,0.0
MV00451,DR04661,PR00002,SR07294,CONT06131,Import,Gate Out,70,45.1,0.0
MV00452,DR06216,PR00004,SR02695,CONT01727,Import,Customs Hold,91,31.8,14.5
MV00453,DR06339,PR00006,SR05947,CONT05109,Import,In Yard,111,54.8,0.0
MV00454,DR06016,PR00001,SR06549,CONT00270,Import,Discharged,103,31.6,0.0
MV00455,DR03165,PR00002,SR00036,CONT01744,Import,In Yard,89,53.0,0.0
MV00456,DR03168,PR00007,SR00024,CONT00722,Export,Discharged,63,52.7,0.0
MV00457,DR09463,PR00005,SR05184,CONT07605,Export,In Yard,118,38.1,0.0
MV00458,DR06160,PR00002,SR09586,CONT04064,Import,Loaded,50,22.0,0.0
MV00459,DR00091,PR00002,SR03300,CONT05985,Export,In Yard,71,37.2,5.6
MV00460,DR07672,PR00003,SR08938,CONT01824,Transshipment,Customs Hold,74,29.2,10.5
MV00461,DR05648,PR00005,SR00592,CONT00779,Import,Gate Out,87,35.1,0.0
MV00462,DR08111,PR00004,SR02778,CONT06369,Export,Loaded,97,37.9,0.0
MV00463,DR02816,PR00005,SR06659,CONT03610,Import,Loaded,137,60.1,0.0
MV00464,DR07828,PR00001,SR00316,CONT05460,Transshipment,Gate Out,95,24.7,0.0
MV00465,DR02286,PR00006,SR07920,CONT07190,Import,Loaded,75,35.7,0.0
MV00466,DR05044,PR00001,SR01752,CONT06036,Import,Loaded,96,69.2,0.0
MV00467,DR08772,PR00006,SR02411,CONT07860,Transshipment,Gate Out,107,74.9,0.0
MV00468,DR07617,PR00001,SR08964,CONT01110,Export,In Yard,65,51.7,3.8
MV00469,DR07250,PR00001,SR00371,CONT04316,Import,Loaded,115,46.6,0.0
MV00470,DR00557,PR00001,SR05513,CONT09128,Export,In Yard,96,53.8,0.0
MV00471,DR03600,PR00002,SR02422,CONT01966,Export,Gate Out,130,38.5,0.0
MV00472,DR07297,PR00003,SR04816,CONT08649,Export,Gate Out,68,5.0,0.0
MV00473,DR08087,PR00004,SR08540,CONT05079,Import,Loaded,113,39.1,2.2
MV00474,DR02538,PR00006,SR07536,CONT03662,Import,In Yard,113,45.3,0.0
MV00475,DR09015,PR00003,SR06970,CONT04280,Transshipment,In Yard,69,37.4,0.0
MV00476,DR00859,PR00003,SR05361,CONT04382,Import,In Yard,61,45.3,0.0
MV00477,DR04942,PR00002,SR03065,CONT09261,Import,Loaded,73,63.0,0.0
MV00478,DR04753,PR00006,SR07868,CONT04457,Import,In Yard,93,45.9,0.0
MV00479,DR01892,PR00001,SR04741,CONT01334,Import,Gate Out,67,29.0,0.0
MV00480,DR01842,PR00002,SR08206,CONT04294,Export,Loaded,62,37.0,0.0
MV00481,DR04510,PR00001,SR03050,CONT08003,Import,Discharged,97,54.4,0.0
MV00482,DR09787,PR00002,SR02578,CONT04112,Import,Discharged,94,38.0,0.0
MV00483,DR06537,PR00004,SR05115,CONT02134,Import,In Yard,79,32.1,0.0
MV00484,DR01874,PR00001,SR05308,CONT04990,Import,Gate Out,56,40.8,0.0
MV00485,DR06360,PR00001,SR08128,CONT09932,Import,Gate Out,43,21.1,0.0
MV00486,DR09344,PR00006,SR04612,CONT06223,Import,Loaded,108,32.1,0.0
MV00487,DR03284,PR00001,SR06146,CONT05991,Export,In Yard,110,49.4,0.0
MV00488,DR08394,PR00004,SR06776,CONT04528,Import,Discharged,100,32.3,0.0
MV00489,DR05733,PR00002,SR06910,CONT09227,Import,Loaded,39,32.9,0.0
MV00490,DR08466,PR00006,SR04114,CONT02491,Export,Gate Out,90,45.7,0.0
MV00491,DR04819,PR00005,SR01013,CONT09434,Export,Gate Out,71,45.5,0.0
MV00492,DR04404,PR00001,SR03906,CONT06034,Export,Loaded,104,31.4,4.9
MV00493,DR00670,PR00006,SR00833,CONT04960,Transshipment,Gate Out,118,57.8,0.0
MV00494,DR02652,PR00003,SR08905,CONT03175,Import,Discharged,70,25.1,4.4
MV00495,DR01777,PR00002,SR09100,CONT00880,Import,Loaded,80,67.0,0.0
MV00496,DR04804,PR00005,SR08051,CONT00943,Import,Loaded,62,38.8,0.0
MV00497,DR05344,PR00005,SR08028,CONT01676,Import,In Yard,90,57.9,0.0
MV00498,DR09542,PR00002,SR09627,CONT04043,Transshipment,Customs Hold,64,45.0,13.4
MV00499,DR02307,PR00002,SR06539,CONT03111,Export,Gate Out,82,38.9,0.0
MV00500,DR03013,PR00001,SR01157,CONT05920,Export,In Yard,102,33.4,0.0
MV00501,DR04999,PR00004,SR01360,CONT00928,Transshipment,Customs Hold,46,48.0,13.4
MV00502,DR01340,PR00007,SR04418,CONT02590,Export,Discharged,108,34.5,2.1
MV00503,DR04536,PR00003,SR08312,CONT02182,Import,Loaded,86,20.5,4.6
MV00504,DR07613,PR00007,SR08171,CONT09839,Export,Customs Hold,121,62.9,5.4
MV00505,DR03346,PR00001,SR09357,CONT07419,Import,In Yard,97,41.4,2.8
MV00506,DR04778,PR00006,SR07534,CONT08923,Import,Loaded,119,44.3,0.0
MV00507,DR09420,PR00007,SR05824,CONT08016,Export,In Yard,106,48.5,2.5
MV00508,DR02435,PR00005,SR04431,CONT02503,Transshipment,In Yard,110,33.7,0.0
MV00509,DR09137,PR00001,SR06534,CONT04546,Export,Discharged,75,66.4,0.0
MV00510,DR00453,PR00002,SR04078,CONT09056,Import,In Yard,89,56.7,0.0
MV00511,DR06002,PR00001,SR06483,CONT09070,Export,Gate Out,74,25.3,0.0
MV00512,DR08069,PR00004,SR06527,CONT02230,Import,Loaded,95,38.4,0.0
MV00513,DR01123,PR00007,SR07357,CONT09288,Export,Loaded,51,50.8,3.6
MV00514,DR02574,PR00003,SR07291,CONT08281,Import,Discharged,104,36.3,0.0
MV00515,DR05677,PR00001,SR03036,CONT02648,Import,Discharged,102,28.7,0.0
MV00516,DR00124,PR00002,SR07917,CONT02095,Import,In Yard,102,35.6,0.0
MV00517,DR04022,PR00004,SR06320,CONT00750,Export,Loaded,83,33.0,0.0
MV00518,DR09835,PR00004,SR01622,CONT03467,Transshipment,Loaded,91,56.8,0.0
MV00519,DR04537,PR00002,SR05491,CONT09362,Import,Discharged,87,36.2,0.0
MV00520,DR08502,PR00005,SR04460,CONT07933,Import,Loaded,115,50.5,0.0
MV00521,DR00539,PR00001,SR00979,CONT04076,Import,Loaded,75,43.5,0.0
MV00522,DR06216,PR00004,SR06297,CONT05264,Export,Gate Out,90,69.1,0.0
MV00523,DR09762,PR00003,SR03722,CONT02341,Export,Discharged,50,35.9,0.0
MV00524,DR05903,PR00001,SR07752,CONT01621,Export,Loaded,127,73.8,0.0
MV00525,DR03529,PR00004,SR03279,CONT04404,Import,Customs Hold,55,33.8,20.7
MV00526,DR02098,PR00005,SR00648,CONT09112,Import,In Yard,88,37.1,0.0
MV00527,DR01211,PR00003,SR08627,CONT04325,Transshipment,Gate Out,53,49.2,0.0
MV00528,DR04234,PR00006,SR06579,CONT04922,Export,Loaded,67,68.5,0.0
MV00529,DR06614,PR00003,SR09297,CONT07493,Import,Discharged,103,43.6,0.0
MV00530,DR06224,PR00002,SR01100,CONT05712,Import,Gate Out,49,55.6,0.0
MV00531,DR09381,PR00007,SR06485,CONT00149,Import,Discharged,120,64.0,0.0
MV00532,DR03004,PR00007,SR03848,CONT08414,Import,In Yard,85,37.1,0.0
MV00533,DR05102,PR00001,SR00701,CONT06554,Import,Discharged,45,33.8,0.0
MV00534,DR06821,PR00007,SR02290,CONT03920,Export,Gate Out,80,48.5,0.0
MV00535,DR06599,PR00005,SR07902,CONT00007,Import,In Yard,109,28.6,0.0
MV00536,DR06411,PR00001,SR00918,CONT02939,Import,Loaded,68,40.1,0.0
MV00537,DR06157,PR00003,SR01293,CONT01754,Export,Customs Hold,81,44.0,10.9
MV00538,DR09009,PR00001,SR01640,CONT09571,Import,In Yard,106,48.9,4.9
MV00539,DR03314,PR00004,SR02641,CONT00839,Export,Gate Out,77,47.4,0.0
MV00540,DR00910,PR00007,SR05976,CONT00743,Export,Gate Out,100,36.3,0.0
MV00541,DR09666,PR00003,SR04667,CONT06059,Import,Customs Hold,95,78.8,11.9
MV00542,DR00415,PR00003,SR05090,CONT05568,Export,Gate Out,64,47.8,0.0
MV00543,DR09970,PR00002,SR00424,CONT09557,Import,Gate Out,55,54.4,3.7
MV00544,DR00008,PR00004,SR08900,CONT03964,Import,In Yard,79,54.2,0.0
MV00545,DR07805,PR00006,SR03335,CONT01682,Import,Gate Out,106,71.1,0.0
MV00546,DR09800,PR00002,SR02288,CONT02715,Export,In Yard,72,33.4,0.0
MV00547,DR03498,PR00004,SR06939,CONT04028,Import,Customs Hold,62,41.3,16.5
MV00548,DR06064,PR00002,SR00779,CONT00789,Export,Customs Hold,77,33.7,6.3
MV00549,DR09831,PR00005,SR07530,CONT04318,Import,In Yard,89,38.6,0.0
MV00550,DR07544,PR00005,SR04096,CONT08642,Export,Loaded,96,45.5,4.7
MV00551,DR07916,PR00005,SR01133,CONT03056,Import,In Yard,102,40.8,0.0
MV00552,DR06472,PR00003,SR07628,CONT07251,Import,Discharged,62,18.4,0.0
MV00553,DR03358,PR00004,SR04715,CONT01534,Export,Discharged,80,36.6,0.0
MV00554,DR02305,PR00004,SR01048,CONT04932,Import,In Yard,74,43.5,0.0
MV00555,DR00833,PR00005,SR01285,CONT05381,Import,Discharged,80,51.4,0.0
MV00556,DR06675,PR00004,SR00094,CONT08278,Export,In Yard,92,25.7,0.0
MV00557,DR02576,PR00006,SR02286,CONT06571,Export,Discharged,108,40.8,0.0
MV00558,DR06593,PR00002,SR07360,CONT04621,Export,Discharged,52,25.7,0.0
MV00559,DR07269,PR00001,SR00380,CONT01136,Import,In Yard,85,53.7,0.0
MV00560,DR09100,PR00007,SR00794,CONT09685,Import,Discharged,110,47.9,0.0
MV00561,DR08408,PR00001,SR06421,CONT02232,Import,Gate Out,109,55.6,0.0
MV00562,DR03552,PR00007,SR03697,CONT01497,Import,In Yard,106,50.4,0.0
MV00563,DR00521,PR00004,SR01998,CONT07889,Import,Customs Hold,44,46.9,13.0
MV00564,DR06321,PR00007,SR03464,CONT09585,Import,Loaded,120,67.4,0.0
MV00565,DR07269,PR00004,SR09210,CONT03880,Import,Loaded,91,32.9,0.0
MV00566,DR03921,PR00006,SR00039,CONT09271,Export,Loaded,111,44.3,1.6
MV00567,DR06719,PR00005,SR02671,CONT01010,Import,Gate Out,105,53.5,0.0
MV00568,DR01744,PR00003,SR09847,CONT09307,Import,Gate Out,125,51.6,0.0
MV00569,DR01717,PR00003,SR08884,CONT05802,Import,Discharged,108,28.1,0.0
MV00570,DR07682,PR00001,SR06225,CONT00987,Import,Discharged,79,45.1,5.9
MV00571,DR01540,PR00002,SR09736,CONT03825,Export,Discharged,92,40.1,0.0
MV00572,DR04655,PR00007,SR02462,CONT03387,Import,Gate Out,95,46.7,0.0
MV00573,DR02645,PR00002,SR01698,CONT03333,Import,Discharged,60,36.6,0.0
MV00574,DR04053,PR00005,SR03796,CONT07719,Export,In Yard,88,10.6,0.0
MV00575,DR00645,PR00003,SR02114,CONT03194,Import,Gate Out,53,46.1,0.0
MV00576,DR04599,PR00002,SR06656,CONT05122,Import,Loaded,113,55.1,5.8
MV00577,DR09128,PR00007,SR04279,CONT09654,Export,Loaded,40,39.5,0.0
MV00578,DR09099,PR00001,SR07865,CONT08056,Export,Loaded,76,20.7,5.5
MV00579,DR04549,PR00004,SR00762,CONT04291,Transshipment,Loaded,80,37.5,0.0
MV00580,DR06047,PR00003,SR04041,CONT05192,Export,Discharged,83,49.9,0.0
MV00581,DR00948,PR00001,SR03024,CONT04920,Export,In Yard,60,30.7,0.0
MV00582,DR02240,PR00002,SR05583,CONT01794,Import,Discharged,65,39.8,0.0
MV00583,DR05815,PR00005,SR04207,CONT05839,Export,In Yard,91,35.7,0.0
MV00584,DR04261,PR00001,SR03386,CONT02287,Import,Gate Out,88,48.1,0.0
MV00585,DR03029,PR00006,SR08351,CONT08995,Export,In Yard,86,30.4,0.0
MV00586,DR01012,PR00004,SR00184,CONT08955,Transshipment,Discharged,90,45.9,0.0
MV00587,DR03181,PR00001,SR03034,CONT00215,Import,Loaded,102,60.3,0.0
MV00588,DR03148,PR00002,SR02421,CONT03776,Export,Gate Out,66,27.6,0.0
MV00589,DR01988,PR00001,SR03000,CONT02245,Export,Discharged,84,40.4,0.0
MV00590,DR03435,PR00006,SR05207,CONT04597,Import,Customs Hold,96,55.2,16.1
MV00591,DR04645,PR00003,SR01575,CONT09528,Export,Discharged,83,52.7,0.0
MV00592,DR01420,PR00001,SR02911,CONT08070,Export,In Yard,75,47.9,0.0
MV00593,DR00417,PR00004,SR07204,CONT06089,Import,In Yard,67,49.6,0.0
MV00594,DR08734,PR00003,SR01051,CONT08533,Export,Loaded,100,51.8,0.0
MV00595,DR05620,PR00004,SR03152,CONT05241,Import,In Yard,96,47.5,0.0
MV00596,DR06246,PR00001,SR08972,CONT03339,Import,Loaded,62,52.3,5.5
MV00597,DR02237,PR00001,SR04399,CONT05750,Export,Customs Hold,47,29.9,15.7
MV00598,DR00164,PR00002,SR07107,CONT01379,Export,Discharged,90,30.6,0.0
MV00599,DR08372,PR00005,SR02111,CONT05879,Export,Gate Out,86,34.0,0.0
MV00600,DR01005,PR00004,SR08681,CONT01093,Export,Customs Hold,113,42.5,15.0
MV00601,DR08204,PR00002,SR03066,CONT05796,Export,In Yard,83,37.3,0.0
MV00602,DR09758,PR00002,SR03890,CONT08894,Import,Loaded,78,28.3,0.0
MV00603,DR00812,PR00005,SR09634,CONT00225,Export,Gate Out,83,26.7,0.0
MV00604,DR00988,PR00001,SR07206,CONT05494,Export,In Yard,85,46.9,0.0
MV00605,DR00038,PR00004,SR03503,CONT06121,Import,In Yard,93,30.2,5.6
MV00606,DR06880,PR00003,SR06345,CONT03794,Import,Discharged,117,52.1,0.0
MV00607,DR02538,PR00002,SR03729,CONT06790,Export,In Yard,123,56.9,0.0
MV00608,DR07567,PR00003,SR03467,CONT04045,Transshipment,In Yard,58,76.4,0.0
MV00609,DR05132,PR00002,SR03537,CONT09171,Transshipment,Loaded,61,33.6,0.0
MV00610,DR08855,PR00004,SR03394,CONT07135,Export,Gate Out,97,48.4,0.0
MV00611,DR09770,PR00001,SR01202,CONT04920,Export,Loaded,87,30.3,0.0
MV00612,DR08689,PR00003,SR05863,CONT02652,Import,Gate Out,80,29.8,0.0
MV00613,DR03307,PR00003,SR01347,CONT06970,Export,In Yard,51,31.5,0.0
MV00614,DR06680,PR00001,SR00119,CONT06646,Export,Customs Hold,63,29.9,7.6
MV00615,DR03936,PR00004,SR09960,CONT09540,Transshipment,Discharged,83,27.1,0.0
MV00616,DR06647,PR00005,SR00915,CONT04326,Transshipment,Loaded,78,43.1,0.0
MV00617,DR08563,PR00007,SR00867,CONT07472,Import,Customs Hold,58,31.1,4.7
MV00618,DR04814,PR00002,SR06504,CONT03721,Transshipment,Loaded,77,50.9,0.0
MV00619,DR07227,PR00002,SR08041,CONT06056,Export,Loaded,31,48.6,0.0
MV00620,DR00592,PR00002,SR07753,CONT05449,Import,In Yard,15,24.3,0.0
